class,mutant,test_index,result
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,0,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,1,46
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,2,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,3,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,4,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,5,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,6,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,7,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,8,0
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY,ORIGINAL,9,76
