class,mutant,test_index,result
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,0,o
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,1,8
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,2,1
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,3,q
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,4,9
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,5,1
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,6,t
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,7,9
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,8,1
LEXICOGRAPHICAL_MAXIMUM_SUBSTRING_STRING,ORIGINAL,9,z
