class,mutant,test_index,result
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,0,9
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,1,3
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,2,13
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,3,11
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,4,6
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,5,6
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,6,13
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,7,6
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,8,3
MINIMUM_STEPS_MINIMIZE_N_PER_GIVEN_CONDITION,ORIGINAL,9,12
