class,mutant,test_index,result
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,0,1252332576
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,1,168084671498651314106651487307204433497250837886407273221657515537217998319494505965102016212284951748893404067683841581690912768
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,2,1224809639974238708818962962512535510581248
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,3,148707010444932320126692907511838968493975698947906494140625
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,4,223836424621357374690277534580532098105344
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,5,165251092644282265779977014214656
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,6,190718085458920964116236375748835779710674959067303165370168392262012207679844273858329666379998629245551661077
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,7,177567194139390887731698301302800476113498307342629573376741785034423811958070719759855498680466439789194136948708505597251052188298078215730555532057
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,8,47565412418731695995325063205757104132618835280422352325906643572446408993964434931530762914275688771381165739887487663383969696390920030197916461394378917181718058763198583013376
WRITE_YOU_OWN_POWER_WITHOUT_USING_MULTIPLICATION_AND_DIVISION,ORIGINAL,9,3614971343823608895644704803637539914079031481312098776768904911505927083541297054796337981484952346624968596231449062417181696925709922295041651065972797705810572466003092309016576
