class,mutant,test_index,result
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,0,57
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,1,80
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,2,84
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,3,35
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,4,3
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,5,42
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,6,3
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,7,99
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,8,13
FIND_VALUE_OF_Y_MOD_2_RAISED_TO_POWER_X,ORIGINAL,9,44
