class,mutant,test_index,result
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,0,0
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,1,0
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,2,10
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,3,0
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,4,0
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,5,0
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,6,0
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,7,2
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,8,2
LARGEST_SUBARRAY_WITH_EQUAL_NUMBER_OF_0S_AND_1S_1,ORIGINAL,9,0
