class,mutant,test_index,result
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,0,66
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,1,104
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,2,83
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,3,28
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,4,151
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,5,76
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,6,128
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,7,144
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,8,135
NUMBER_UNIQUE_RECTANGLES_FORMED_USING_N_UNIT_SQUARES,ORIGINAL,9,127
