class,mutant,test_index,result
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,0,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,1,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,2,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,3,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,4,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,5,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,6,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,7,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,8,EXCEPTION
COUNT_SUBARRAYS_EQUAL_NUMBER_1S_0S,ORIGINAL,9,EXCEPTION
