class,mutant,test_index,result
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,0,-463960867
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,1,-963471502
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,2,651896372
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,3,-1697481807
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,4,-1927124609
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,5,1936405954
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,6,-1025816350
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,7,-617774683
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,8,504
COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1,ORIGINAL,9,1936405954
