class,mutant,test_index,result
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,0,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,1,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,2,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,3,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,4,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,5,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,6,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,7,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,8,EXCEPTION
COUNT_WORDS_APPEAR_EXACTLY_TWO_TIMES_ARRAY_WORDS,ORIGINAL,9,EXCEPTION
