class,mutant,test_index,result
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,0,0
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,1,1
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,2,2
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,3,0
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,4,0
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,5,2
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,6,4
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,7,1
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,8,2
LONGEST_COMMON_INCREASING_SUBSEQUENCE_LCS_LIS,ORIGINAL,9,0
