class,mutant,test_index,result
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,0,4
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,1,4
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,2,4
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,3,4
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,4,4
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,5,3
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,6,3
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,7,4
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,8,3
NUMBER_DIGITS_PRODUCT_TWO_NUMBERS,ORIGINAL,9,4
