class,mutant,test_index,result
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,0,1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,1,-1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,2,-1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,3,0
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,4,-1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,5,-1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,6,-1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,7,-1
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,8,5
FIND_MAXIMUM_AVERAGE_SUBARRAY_OF_K_LENGTH_1,ORIGINAL,9,4
