class,mutant,test_index,result
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,0,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,1,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,2,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,3,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,4,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,5,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,6,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,7,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,8,EXCEPTION
MINIMUM_DIFFERENCE_MAX_MIN_K_SIZE_SUBSETS,ORIGINAL,9,EXCEPTION
