class,mutant,test_index,result
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,0,4
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,1,-1
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,2,-1
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,3,38
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,4,-8
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,5,0
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,6,49
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,7,-1
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,8,-1
FIRST_ELEMENT_OCCURRING_K_TIMES_ARRAY,ORIGINAL,9,-1
