class,mutant,test_index,result
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,0,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,1,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,2,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,3,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,4,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,5,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,6,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,7,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,8,None
COUNT_INVERSIONS_OF_SIZE_THREE_IN_A_GIVE_ARRAY_1,ORIGINAL,9,None
