class,mutant,test_index,result
SUM_SERIES_555555_N_TERMS,ORIGINAL,0,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,1,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,2,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,3,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,4,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,5,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,6,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,7,614
SUM_SERIES_555555_N_TERMS,ORIGINAL,8,2147483647
SUM_SERIES_555555_N_TERMS,ORIGINAL,9,2147483647
