class,mutant,test_index,result
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,0,72
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,1,15
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,2,35
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,3,0
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,4,1
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,5,1
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,6,9
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,7,0
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,8,1
PRODUCT_NODES_K_TH_LEVEL_TREE_REPRESENTED_STRING,ORIGINAL,9,1
