class,mutant,test_index,result
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,0,['ncYltuhSxEfG']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,1,['26615541616459']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,2,['0101']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,3,['hK']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,4,['422162103899']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,5,['0010']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,6,['zfcSh']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,7,['92']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,8,['0']
FORM_SMALLEST_NUMBER_USING_ONE_SWAP_OPERATION,ORIGINAL,9,['v']
