class,mutant,test_index,result
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,0,29571
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,1,-10704
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,2,-8
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,3,54178
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,4,16252
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,5,-25
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,6,9473
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,7,-22772
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,8,-44
MINIMUM_SUM_PRODUCT_TWO_ARRAYS,ORIGINAL,9,38183
