class,mutant,test_index,result
STOOGE_SORT,ORIGINAL,0,[6; 25; 42; 52; 53; 54; 58; 66; 67; 70];6;6
STOOGE_SORT,ORIGINAL,1,[-13; -98; 50; -63; 48; 3; -76; 12; -35; 93; 29; 17; 16; 5; -97; -54; -45; -25];16;14
STOOGE_SORT,ORIGINAL,2,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1];28;24
STOOGE_SORT,ORIGINAL,3,[7; 49; 26; 33; 48; 79; 2; 71; 32; 4; 20; 36];9;10
STOOGE_SORT,ORIGINAL,4,[88];0;0
STOOGE_SORT,ORIGINAL,5,[1; 1; 1; 1; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 1; 1; 0; 0; 1; 0; 0; 1; 1; 1; 1; 1; 0; 1; 1; 1; 0; 1; 1; 1; 0];20;28
STOOGE_SORT,ORIGINAL,6,[2; 2; 4; 5; 7; 12; 12; 14; 14; 16; 17; 29; 29; 31; 32; 39; 41; 47; 48; 49; 51; 54; 58; 58; 59; 60; 73; 78; 80; 81; 82; 83; 84; 85; 90; 95; 97; 99; 99];28;29
STOOGE_SORT,ORIGINAL,7,[-31; -55; 6; 37; 77; 61; 0; 46; -91; -38; 85; -71; 25; 14; 53; 43; 34];15;11
STOOGE_SORT,ORIGINAL,8,[0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1];12;17
STOOGE_SORT,ORIGINAL,9,[77; 68; 78; 97; 92; 52; 37; 8; 44; 98; 5; 69; 31; 45; 9; 32; 33; 67; 30; 76; 29; 3; 90; 57; 30; 9; 26; 2; 62; 3; 46; 68; 25; 51; 13; 44; 35; 55];27;20
