class,mutant,test_index,result
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,0,52
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,1,326
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,2,170
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,3,231
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,4,267
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,5,74
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,6,52
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,7,300
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,8,66
COUNT_NUMBER_PAIRS_N_B_N_GCD_B_B,ORIGINAL,9,103
