class,mutant,test_index,result
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,0,[53; 1; 52; 1; 49; 2; 47; 3; 45; 9; 43; 10; 42; 14; 42; 22; 42; 26; 40; 28; 39; 29; 37; 29; 34; 30; 32; 32; 32; 54; 56; 58; 59; 68; 71; 73; 76; 81; 81; 83; 84; 91; 94];29
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,1,[94; 50; -11; 45; 46; -88; -11; 38; -23; 68; 31; -60; -62; -52; 32; 26; 51; -92; 6; 1; -17; 11; 88; -66; -80; -80; -69; -63; -33; 65; 61; 24; 25; 75; -6; -2; 66; 57; 76; -67; -42];38
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,2,[0; 0; 0; 0; 0; 0; 1; 1; 1];4
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,3,[58; 16; 34; 41; 3; 58; 41; 11; 40; 22; 31; 5; 38; 41; 11; 29; 1; 13; 51; 57; 38; 24; 50; 25; 1; 33; 9; 7; 5; 34; 14; 36; 36; 79; 8; 26; 36; 48; 85; 28; 68; 62; 80; 86; 76; 80; 51];30
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,4,[65; 35; 46; 35; 36; 44; 31; 44; 30; 49; 26; 50; 23; 56; 9; 58; 5; 63; 4; 64; 0; 0; -2; 2; 55; 7; 52; 29; 50; 29; 48; 33; 45; 33; 70; 76; 82; 88];34
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,5,[0; 0; 0; 1; 0; 1; 0; 1; 1; 1; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 1; 1; 0; 0; 0; 1; 1; 0; 1; 0; 0; 1; 1; 1; 1; 0; 0; 0; 1; 0];33
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,6,[66; 2; 43; 22; 34; 32; 70; 74; 94; 94];6
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,7,[2; -22; -20; 24; 20; 4; -20; -2; -6; -7; -54; -31; 14; 47; 66; 23];10
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,8,[1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1; 0; 1];42
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,9,[85; 19; 31; 31; 77; 26; 41; 42; 36; 41; 77; 23; 28; 47; 73; 13; 16; 3; 66; 66; 32; 54; 98; 72; 59];20
