class,mutant,test_index,result
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,0,10
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,1,4
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,2,10
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,3,2
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,4,10
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,5,10
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,6,5
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,7,8
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,8,1
PROGRAM_FIND_REMAINDER_LARGE_NUMBER_DIVIDED_11,ORIGINAL,9,8
