class,mutant,test_index,result
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,0,275
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,1,156
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,2,108
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,3,75
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,4,227
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,5,85
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,6,108
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,7,195
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,8,28
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,9,298
