class,mutant,test_index,result
HEXAGONAL_NUMBER,ORIGINAL,0,10445360463834
HEXAGONAL_NUMBER,ORIGINAL,1,774056185954260
HEXAGONAL_NUMBER,ORIGINAL,2,16717361816799281094
HEXAGONAL_NUMBER,ORIGINAL,3,10230
HEXAGONAL_NUMBER,ORIGINAL,4,66571993057
HEXAGONAL_NUMBER,ORIGINAL,5,477381560501272523
HEXAGONAL_NUMBER,ORIGINAL,6,1861861819085211933448282832802
HEXAGONAL_NUMBER,ORIGINAL,7,1180591620717411303360
HEXAGONAL_NUMBER,ORIGINAL,8,167644010141872405086137
HEXAGONAL_NUMBER,ORIGINAL,9,34011184385901985733
