class,mutant,test_index,result
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,0,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,1,-1375731712
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,2,862453760
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,3,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,4,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,5,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,6,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,7,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,8,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_1,ORIGINAL,9,0
