class,mutant,test_index,result
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,0,11
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,1,42
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,2,16
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,3,30
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,4,3
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,5,0
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,6,21
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,7,4
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,8,54
HOW_TO_COMPUTE_MOD_OF_A_BIG_NUMBER,ORIGINAL,9,34
