class,mutant,test_index,result
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,0,1
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,1,7
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,2,5
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,3,3
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,4,1
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,5,8
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,6,1
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,7,7
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,8,1
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,9,1
