class,mutant,test_index,result
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,0,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,1,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,2,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,3,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,4,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,5,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,6,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,7,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,8,EXCEPTION
DYNAMIC_PROGRAMMING_SET_17_PALINDROME_PARTITIONING_1,ORIGINAL,9,EXCEPTION
