class,mutant,test_index,result
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,0,2
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,1,5
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,2,7
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,3,1
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,4,5
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,5,2
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,6,8
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,7,0
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,8,0
FIND_POSITION_GIVEN_NUMBER_AMONG_NUMBERS_MADE_4_7,ORIGINAL,9,0
