class,mutant,test_index,result
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,0,0
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,1,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,2,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,3,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,4,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,5,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,6,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,7,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,8,EXCEPTION
LENGTH_LONGEST_STRICT_BITONIC_SUBSEQUENCE,ORIGINAL,9,EXCEPTION
