class,mutant,test_index,result
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,0,7275798.574924052
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,1,2.6656200934357828E8
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,2,3.0114046875937637E7
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,3,4857977.358664159
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,4,1.9086625851879707E8
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,5,1.1686533610679008E8
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,6,2385823.7719733207
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,7,1.8807954163799432E8
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,8,1.075519085552799E8
PROGRAM_FOR_SURFACE_AREA_OF_OCTAHEDRON,ORIGINAL,9,5.539636952612884E7
