class,mutant,test_index,result
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,0,5
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,1,36
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,2,54
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,3,48
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,4,49
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,5,37
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,6,25
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,7,48
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,8,42
FIND_MEDIAN_ROW_WISE_SORTED_MATRIX,ORIGINAL,9,33
