class,mutant,test_index,result
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,0,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,1,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,2,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,3,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,4,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,5,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,6,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,7,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,8,EXCEPTION
MAXIMUM_WEIGHT_PATH_ENDING_ELEMENT_LAST_ROW_MATRIX,ORIGINAL,9,EXCEPTION
