class,mutant,test_index,result
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,0,Not possible
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,1,93939
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,2,53435
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,3,Not possible
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,4,9339
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,5,9111000001119
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,6,Not possible
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,7,Not possible
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,8,99000099
MAKE_LARGEST_PALINDROME_CHANGING_K_DIGITS,ORIGINAL,9,VqrssrqV
