class,mutant,test_index,result
DOUBLE_FACTORIAL_1,ORIGINAL,0,185482642257398439114796845645546284380220968949399346684421580986889562184028199319100141244804501828416633516851200000000000000000000
DOUBLE_FACTORIAL_1,ORIGINAL,1,620448401733239439360000
DOUBLE_FACTORIAL_1,ORIGINAL,2,6
DOUBLE_FACTORIAL_1,ORIGINAL,3,1124000727777607680000
DOUBLE_FACTORIAL_1,ORIGINAL,4,4274883284060025564298013753389399649690343788366813724672000000000000
DOUBLE_FACTORIAL_1,ORIGINAL,5,2
DOUBLE_FACTORIAL_1,ORIGINAL,6,185482642257398439114796845645546284380220968949399346684421580986889562184028199319100141244804501828416633516851200000000000000000000
DOUBLE_FACTORIAL_1,ORIGINAL,7,265252859812191058636308480000000
DOUBLE_FACTORIAL_1,ORIGINAL,8,523022617466601111760007224100074291200000000
DOUBLE_FACTORIAL_1,ORIGINAL,9,2
