class,mutant,test_index,result
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,0,12
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,1,-800
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,2,0
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,3,2
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,4,-2726
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,5,0
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,6,32
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,7,-492
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,8,0
MINIMUM_COST_TO_FILL_GIVEN_WEIGHT_IN_A_BAG,ORIGINAL,9,20
