class,mutant,test_index,result
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,0,1
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,1,1
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,2,0
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,3,1
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,4,0
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,5,-1
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,6,1
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,7,1
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,8,0
NUMBER_DIGITS_REMOVED_MAKE_NUMBER_DIVISIBLE_3,ORIGINAL,9,-1
