class,mutant,test_index,result
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,0,19
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,1,3
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,2,5
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,3,49
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,4,18
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,5,35
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,6,34
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,7,26
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,8,3
HOW_TO_AVOID_OVERFLOW_IN_MODULAR_MULTIPLICATION,ORIGINAL,9,5
