class,mutant,test_index,result
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,0,20
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,1,4
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,2,0
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,3,23
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,4,0
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,5,0
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,6,10
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,7,1
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,8,0
BIN_PACKING_PROBLEM_MINIMIZE_NUMBER_OF_USED_BINS,ORIGINAL,9,4
