class,mutant,test_index,result
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,0,279
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,1,159
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,2,112
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,3,80
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,4,231
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,5,88
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,6,112
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,7,197
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,8,32
COUNT_TOTAL_SET_BITS_IN_ALL_NUMBERS_FROM_1_TO_N,ORIGINAL,9,304
