class,mutant,test_index,result
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,0,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,1,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,2,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,3,479001600
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,4,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,5,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,6,0
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,7,1278945280
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,8,2
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,9,0
