class,mutant,test_index,result
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,0,[20; 67];1
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,1,[-54; 22; -42; -22; -48; -20; 34; -50; -22; -30; -94; 62; -24; 70; -54; -38; 84];11
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,2,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1];20
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,3,[62; 20; 8; 18; 54; 64; 88; 74; 58; 30; 96; 4; 24; 67; 99; 53; 35; 61; 85; 9; 45; 93; 65; 87; 99; 31; 77; 69; 54; 88; 43; 84; 62; 34; 93];28
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,4,[-28; -6; 18; 42; 98];2
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,5,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 1; 1; 1; 0; 0];21
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,6,[10; 42; 46];2
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,7,[88; 4; -88; 2; -16; -74; -18; -60; 86; 88; -2; 82; -8; 54; -84; -4; 32; 20];17
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,8,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1];35
SEGREGATE_EVEN_ODD_NUMBERS_SET_3,ORIGINAL,9,[80; 52; 56; 68; 48; 40; 64; 44; 4; 20; 69; 9; 97; 73; 25; 66; 46; 64; 72; 79; 24];15
