class,mutant,test_index,result
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,0,2436
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,1,0
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,2,14929
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,3,18771
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,4,4091
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,5,41068
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,6,147
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,7,225
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,8,41068
MINIMUM_COST_SORT_MATRIX_NUMBERS_0_N2_1,ORIGINAL,9,19143
