class,mutant,test_index,result
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,0,12
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,1,7
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,2,6
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,3,17
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,4,-1
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,5,-1
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,6,12
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,7,7
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,8,15
SPLIT_N_MAXIMUM_COMPOSITE_NUMBERS,ORIGINAL,9,13
