class,mutant,test_index,result
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,0,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,1,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,2,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,3,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,4,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,5,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,6,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,7,2
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,8,0
COUNT_FACTORIAL_NUMBERS_IN_A_GIVEN_RANGE,ORIGINAL,9,0
