class,mutant,test_index,result
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,0,894618213078297528685144171539831652069808216779571907213868063227837990693501860533361810841010176000000000000000000
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,1,10329978488239059262599702099394727095397746340117372869212250571234293987594703124871765375385424468563282236864226607350415360000000000000000000000
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,2,3314240134565353266999387579130131288000666286242049487118846032383059131291716864129885722968716753156177920000000000000000000
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,3,479001600
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,4,61234458376886086861524070385274672740778091784697328983823014963978384987221689274204160000000000000000
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,5,36471110918188685288249859096605464427167635314049524593701628500267962436943872000000000000000
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,6,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,7,87178291200
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,8,2
PROGRAM_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,9,171122452428141311372468338881272839092270544893520369393648040923257279754140647424000000000000000
