class,mutant,test_index,result
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,0,1324
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,1,109
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,2,703
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,3,1333
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,4,28
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,5,55
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,6,406
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,7,46
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,8,118
N_TH_NUMBER_WHOSE_SUM_OF_DIGITS_IS_TEN_1,ORIGINAL,9,523
