class,mutant,test_index,result
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,0,[8; 11; 18; 23; 24; 28; 28; 34; 35; 42; 44; 53; 57; 65; 71; 72; 76; 78; 82; 82; 85; 86; 92; 93];15
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,1,[0; -95; 27; -2; -70; -28; 3; -37; 75; -74; 85; -63; -93; -51; 68; -8; 67; 90; 3; -47; 32; 8; 12; 53; -93; 56; 97];15
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,2,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1];40
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,3,[28; 85; 78; 33; 10; 83; 30; 22; 3; 82; 75; 48; 2; 76; 54; 6; 40; 93; 94];10
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,4,[11; -94; -7; -3; 1; -98; 11; 83; 88];7
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,5,[0; 0; 1; 0; 0; 0; 1; 0; 1; 1; 1; 0; 0; 1; 1; 0; 1; 1; 0; 1; 0; 0; 1; 0; 0; 0; 1; 1; 1; 0; 0; 1; 1; 0; 1; 1; 1; 1; 1; 0];35
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,6,[8; 35; 37; 38; 39; 46; 49; 54];6
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,7,[75; -66; 88; -21; 27; -83; 61; -60; 10; -48; 18; -91; 49; -4; 13; -67; 86; -15; 97; -90; -94; 15; 21; 41; -35; -80; -43; -54];21
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,8,[0; 0; 0; 0; 0; 0; 0; 0; 1; 1];5
POSITIVE_ELEMENTS_EVEN_NEGATIVE_ODD_POSITIONS,ORIGINAL,9,[62; 36; 39; 53; 90; 78; 56; 1; 56; 4; 30];8
