class,mutant,test_index,result
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,0,[53.01851851851852; 1.0185185185185186; 52.03703703703704; 1.0555555555555556; 49.166666666666664; 2.185185185185185; 47.25925925925926; 3.4074074074074074; 45.48148148148148; 9.518518518518519; 43.53703703703704; 10.537037037037036; 42.55555555555556; 14.592592592592593; 42.592592592592595; 22.59259259259259; 42.629629629629626; 26.685185185185187; 40.72222222222222; 28.74074074074074; 39.77777777777778; 29.77777777777778; 37.77777777777778; 29.796296296296298; 34.833333333333336; 30.87037037037037; 32.907407407407405; 32.96296296296296; 32.98148148148148; 54; 56; 58; 59; 68; 71; 73; 76; 81; 81; 83; 84; 91; 94];29
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,1,[94.52631578947368; 50.48421052631579; 83.06315789473685; 45.4; 46.705263157894734; 6.3578947368421055; 83.45263157894736; 38.27368421052632; 71.02105263157895; 68.02105263157895; 31.11578947368421; 34.305263157894736; 32.1578947368421; 42.33684210526316; 32.68421052631579; 26.263157894736842; 51.8; 2.968421052631579; 6.6; 1.7052631578947368; 77.93684210526315; 11.263157894736842; 88.6421052631579; 28.642105263157895; 14.263157894736842; 14.157894736842104; 25.926315789473684; 31.810526315789474; 61.07368421052632; 65.54736842105264; 61.33684210526316; 24.33684210526316; 25.33684210526316; 75.7578947368421; 88.88421052631578; 92.48421052631579; 66.87368421052632; 57.98947368421052; 76; -67; -42];38
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,2,[0.0; 0.0; 0.0; 0.0; 0; 0; 1; 1; 1];4
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,3,[58.25423728813559; 16.677966101694917; 34.96610169491525; 41.16949152542373; 3.3728813559322033; 58.08474576271186; 41.69491525423729; 11.474576271186441; 40.20338983050848; 22.949152542372882; 31.389830508474578; 5.423728813559322; 38.54237288135593; 41.101694915254235; 11.576271186440678; 29.06779661016949; 1.152542372881356; 13.016949152542374; 51.83050847457627; 57.644067796610166; 38.86440677966102; 24.016949152542374; 50.186440677966104; 25.627118644067796; 1.5254237288135593; 33.66101694915254; 9.694915254237289; 7.0508474576271185; 5.576271186440678; 34.983050847457626; 14; 36; 36; 79; 8; 26; 36; 48; 85; 28; 68; 62; 80; 86; 76; 80; 51];30
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,4,[65.54411764705883; 35.544117647058826; 46.6764705882353; 35.6764705882353; 36.75; 44.75; 31.83823529411765; 44.86764705882353; 30.941176470588236; 49.955882352941174; 26.014705882352942; 50.029411764705884; 23.102941176470587; 56.4264705882353; 9.426470588235293; 58.48529411764706; 5.485294117647059; 63.661764705882355; 4.705882352941177; 64.73529411764706; 0.7647058823529411; 0.8088235294117647; 65.97058823529412; 2.014705882352941; 55.0735294117647; 7.088235294117647; 52.14705882352941; 29.352941176470587; 50.39705882352941; 29.470588235294116; 48.48529411764706; 33.55882352941177; 45.705882352941174; 33.98529411764706; 70; 76; 82; 88];34
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,5,[0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 0.0; 1.0; 1.0; 0.0; 0.0; 0.0; 1.0; 1.0; 0.0; 1; 0; 0; 1; 1; 1; 1; 0; 0; 0; 1; 0];33
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,6,[66.02985074626865; 2.328358208955224; 43.47761194029851; 22.507462686567163; 34.64179104477612; 32.985074626865675; 70; 74; 94; 94];6
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,7,[2.96; -22.88; -20.04; -1.0; -4.64; -20.6; -20.12; -2.88; -6.32; -7.96; -54; -31; 14; 47; 66; 23];10
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,8,[1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.0; 1.0; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1.5; 0.5; 1];42
REARRANGE_ARRAY_MAXIMUM_MINIMUM_FORM_SET_2_O1_EXTRA_SPACE,ORIGINAL,9,[85.22093023255815; 19.36046511627907; 31.302325581395348; 31.488372093023255; 77.47674418604652; 26.267441860465116; 41.54651162790697; 42.151162790697676; 36.03488372093023; 41.76744186046512; 77.76744186046511; 23.186046511627907; 28.848837209302324; 47.325581395348834; 73.8953488372093; 13.406976744186046; 16.476744186046513; 3.895348837209302; 66.36046511627907; 66.98837209302326; 32; 54; 98; 72; 59];20
