class,mutant,test_index,result
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,0,[6; 6; 15; 38; 51; 79; 82; 85; 84; 81; 72; 50; 21; 10; 6; 86; 87];15
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,1,[-24; 18; 26; 82; 20; -36; -88; -52; 28; 2];7
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,2,[0; 0; 0; 1; 1; 1];3
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,3,[35; 38; 81; 94; 70; 47; 43; 30; 57; 55; 78; 97; 72; 1];8
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,4,[-80; -72; -26; -20; 16; 38; 26; 8; -24; -46; -78; 44; 54; 68; 68; 78; 86; 92];11
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,5,[0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 0; 0; 0];21
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,6,[3; 9; 20; 33; 37; 50; 52; 51; 38; 34; 30; 12; 4; 54; 60; 69; 73; 74; 92; 93; 94; 97; 98];13
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,7,[-76; -66; -36; 64; 86; -30; -32; -36; -56; -60; -60; -16; -60; -98; -18; 72; -14];10
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,8,[0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1];29
SORT_EVEN_PLACED_ELEMENTS_INCREASING_ODD_PLACED_DECREASING_ORDER,ORIGINAL,9,[1; 7; 13; 20; 33; 37; 40; 46; 46; 52; 53; 61; 62; 71; 80; 82; 87; 89; 93; 85; 76; 73; 71; 54; 53; 51; 51; 50; 41; 40; 35; 29; 11; 3; 1; 1; 81; 85];36
