class,mutant,test_index,result
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,0,64
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,1,32
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,2,64
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,3,64
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,4,128
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,5,128
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,6,32
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,7,64
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,8,64
SMALLEST_POWER_OF_2_GREATER_THAN_OR_EQUAL_TO_N_2,ORIGINAL,9,32
