class,mutant,test_index,result
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,0,5
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,1,16
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,2,12
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,3,6
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,4,19
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,5,9
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,6,6
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,7,15
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,8,4
COUNT_SUBSTRINGS_WITH_SAME_FIRST_AND_LAST_CHARACTERS,ORIGINAL,9,9
