class,mutant,test_index,result
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,0,['o'; 'g'; 'd'; 'R'; 'M'; 'E'; 'C'; 'A']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,1,['8'; '8'; '0'; '8'; '5'; '1'; '4'; '2'; '8'; '0'; '2'; '5'; '7'; '5']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,2,['1'; '1'; '1'; '1'; '1'; '1'; '0'; '0'; '0']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,3,['P'; 'C'; 'l'; 'x'; 'k'; 'S'; 'O'; 'D'; 'M'; 'l'; 'r'; 'N'; 'Q'; 'a'; 's'; 'x'; 'R'; 'X'; 'I'; 'Q'; 'A'; 'f'; 'q'; 'O'; 'j'; 'Z'; 'S'; 'k'; 'i'; 'Q'; 'z'; 'V'; 'X'; 'P'; 'I'; 'b'; 'O'; 'h'; 'M'; 'p']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,4,['5']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,5,['0'; '0'; '0'; '0']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,6,['w'; 'l'; 'g'; 'W'; 'R'; 'L']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,7,['1'; '9'; '0'; '8'; '7'; '8'; '9'; '0'; '2'; '0'; '8'; '7'; '3'; '0'; '9'; '2'; '9'; '9'; '9'; '9'; '9'; '7'; '0']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,8,['1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '1'; '0'; '0'; '0'; '0'; '0'; '0'; '0'; '0'; '0'; '0'; '0']
STACK_SET_3_REVERSE_STRING_USING_STACK,ORIGINAL,9,['u'; 'B'; 't'; 'j'; 'V'; 'L'; 'H'; 'T'; 'S'; 'd'; 'e'; 'm'; 's'; 'J'; 'F'; 'G'; 'Y'; 'x'; 'G'; 'm'; 'E'; 'V'; 'z'; 'F'; 'y'; 'J']
