class,mutant,test_index,result
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,0,0
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,1,1
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,2,8
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,3,0
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,4,2
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,5,5
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,6,0
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,7,0
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,8,1
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,9,0
