class,mutant,test_index,result
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,0,0
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,1,0
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,2,36
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,3,0
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,4,2
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,5,861
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,6,9
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,7,0
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,8,66
COUNT_PAIRS_WHOSE_PRODUCTS_EXIST_IN_ARRAY_1,ORIGINAL,9,0
