class,mutant,test_index,result
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,0,['g'; 'g'; 'b'; 's'; 'M'; 'v'; 'M'; 'Z'; 'c'; 'M'; 'O'; 'V'; 'd']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,1,['3'; '8'; '4'; '2'; '9'; '2'; '6'; '7'; '0']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,2,['1'; '0'; '0'; '0'; '0'; '1'; '0'; '0']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,3,['f'; 'd'; 'H'; 'M'; 'E']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,4,['0'; '9'; '1'; '9'; '8'; '8'; '3'; '2']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,5,['0'; '0'; '1'; '1'; '1'; '1'; '1'; '0'; '1'; '1']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,6,['S'; 'n'; 'X'; 'w'; 'R'; 'S']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,7,['0'; '7'; '1']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,8,['0'; '1'; '1'; '0'; '1']
REMOVE_BRACKETS_ALGEBRAIC_STRING_CONTAINING_OPERATORS,ORIGINAL,9,['x'; 'w'; 'm'; 'q'; 'x'; 'g'; 'B'; 'a']
