class,mutant,test_index,result
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,0,1
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,1,5
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,2,1
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,3,9
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,4,11
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,5,7
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,6,9
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,7,6
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,8,3
LONGEST_SUBARRAY_COUNT_1S_ONE_COUNT_0S,ORIGINAL,9,9
