class,mutant,test_index,result
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,0,133703499
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,1,4722365177900100285039
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,2,7582
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,3,9671406297221536486526823
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,4,37778926335017460824811
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,5,8580707127
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,6,144114231353829831
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,7,2251746497394075
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,8,880
COUNT_STRINGS_WITH_CONSECUTIVE_1S,ORIGINAL,9,0
