class,mutant,test_index,result
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,0,[2; 1]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,1,[1; 2]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,2,[3; 2; 1]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,3,[1; 2; 3]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,4,[2; 1; 4; 3; 5]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,5,[1; 2; 6; 5; 4; 3]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,6,[3; 2; 1; 6; 5; 4; 7; 9; 8]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,7,[7; 6; 5; 4; 3; 2; 1]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,8,[2; 1]
FORM_MINIMUM_NUMBER_FROM_GIVEN_SEQUENCE_1,ORIGINAL,9,[7; 6; 5; 4; 3; 2; 1]
