class,mutant,test_index,result
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,0,34
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,1,832
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,2,0
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,3,212
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,4,58
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,5,13
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,6,47
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,7,372
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,8,3
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,9,1000
