class,mutant,test_index,result
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,0,[4; 6; 6; 10; 12; 13; 17; 18; 21; 25; 30; 30; 32; 33; 36; 36; 37; 39; 41; 42; 42; 43; 47; 49; 50; 54; 54; 55; 59; 71; 72; 73; 74; 79; 80; 82; 83; 86; 89; 90; 92; 97; 98];26;25
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,1,[-98; -94; -84; -74; 0; 0; 8; 42; 44; -24; 94; -90; -60; 90; -14; -22; 38; -72; 92; 94; -64; 92; -22; -36; 34; 68; -96; -34; -40; 28; 76; 68; -28; 2; -98; -24; -66; 40; 22; 84; 28; 48; 12; 98; 6; 2; -74; 86; 98];33;37
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,2,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1];35;40
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,3,[6];0;0
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,4,[-26];0;0
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,5,[0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 0; 1; 0];7;11
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,6,[6; 23; 34; 37; 37; 38; 39; 45; 56; 56; 57; 59; 60; 65; 67; 68; 69; 71; 82; 85; 89; 94; 97; 99];12;18
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,7,[-98; -96; -96; 10; 18; 0; 72; 42; 34; -86; -88; -66; -62; -30; 72; 56; -42; -54; -24; -6; 10; 22; -30; 58; -48; -14; -96; -42; -76; 82; 2; 44; 64; -48; 96; 46; -50; 42; -46; -94; 78; 82; 20; -46; -44; -80; 12];32;46
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,8,[0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1];19;21
LEXICOGRAPHICALLY_SMALLEST_ARRAY_K_CONSECUTIVE_SWAPS,ORIGINAL,9,[3; 6; 84; 84; 82; 82; 54; 12; 68; 59; 21; 16; 80; 6; 30; 12; 95; 96; 63; 37; 15; 41; 40; 88; 49; 37; 8; 24; 36; 65; 47; 67; 78; 36; 6; 58; 66; 75; 71; 14; 99; 14; 56; 50; 85; 33];30;32
