class,mutant,test_index,result
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,0,6
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,1,6
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,2,5
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,3,4
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,4,3
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,5,0
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,6,5
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,7,6
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,8,5
HEIGHT_COMPLETE_BINARY_TREE_HEAP_N_NODES,ORIGINAL,9,4
